genres,release_year,item_id,title,playtime_forever,user_id,recommend,sentiment_analysis
Action,2013.0,249630.0,Delver,1025.2333333333333,76561198093265305,True,2.0
Action,2013.0,238320.0,Outlast,12809.8,76561198299095634,True,0.0
Adventure,2013.0,231310.0,MirrorMoon EP,372.3666666666667,fivewordsinfuckingneon,True,1.0
Adventure,2013.0,227600.0,Castle of Illusion,356.8666666666667,Lord_Marius,True,0.0
Casual,2013.0,226960.0,Ironclad Tactics,761.0333333333333,thisisnick,True,2.0
Action,2013.0,244810.0,Foul Play,373.7,ruanvg001,True,2.0
Action,2012.0,248350.0,Omegalodon,411.06666666666666,flakka91,True,2.0
Action,2013.0,237740.0,Angry Video Game Nerd Adventures,1499.1666666666667,Ulrikk,True,2.0
Action,2013.0,243450.0,Urban Trial Freestyle,1057.65,76561198064894873,False,0.0
Action,2013.0,236450.0,PAC-MAN™ Championship Edition DX+,1853.7,76561198083246772,True,2.0
Action,2013.0,249870.0,Scribblenauts Unmasked: A DC Comics Adventure,5008.6,76561198085601351,True,1.0
Action,2013.0,217920.0,Alien Rage - Unlimited,385.31666666666666,zaph1803,False,0.0
Action,2012.0,251370.0,Escape Goat,218.51666666666668,76561198059579366,True,2.0
Casual,2013.0,220260.0,Farming Simulator 2013 Titanium Edition,27311.55,dogrider,True,2.0
Free to Play,2013.0,244930.0,SNOW,10413.166666666666,sonnymastrangioli,True,2.0
Adventure,2013.0,221910.0,The Stanley Parable,22596.283333333333,GGargula,True,0.0
Adventure,2013.0,250320.0,The Wolf Among Us,21087.6,thequeenpanda,True,2.0
Action,2013.0,248710.0,Iesabel,90.91666666666667,kingGaelic,False,0.0
Casual,2013.0,250460.0,Bridge Constructor,1223.4833333333333,76561198046928474,True,2.0
Action,2013.0,242820.0,140,1598.2,76561198098156317,True,0.0
Adventure,1996.0,245390.0,"I Have No Mouth, and I Must Scream",517.6166666666667,nova_prime,True,0.0
Action,2013.0,250500.0,Super Amazing Wagon Adventure,1208.1833333333334,SmithRamone,True,2.0
Action,2013.0,238010.0,Deus Ex: Human Revolution - Director's Cut,42080.76666666667,TheLifeAndTimesOfTim,True,2.0
Action,2013.0,238430.0,Contagion,24775.1,76561198077993857,False,0.0
Action,2013.0,252330.0,Slender: The Arrival,2284.1833333333334,otorhinolaryngologist,True,0.0
Action,2013.0,246580.0,The Typing of The Dead: Overkill,1427.3,76561198087966210,True,2.0
Action,2013.0,247660.0,Deadly Premonition: The Director's Cut,1253.1666666666667,76561198057631298,True,0.0
Action,2013.0,241540.0,State of Decay,51730.333333333336,76561198082545803,True,1.0
Action,2013.0,219830.0,King Arthur's Gold,24457.0,viceflin,True,2.0
Adventure,2013.0,226620.0,Desktop Dungeons,3052.55,dimitriirfan,True,1.0
Simulation,2013.0,256050.0,Adventure Park,997.65,taebaby,False,0.0
Action,2013.0,248820.0,Risk of Rain,87557.73333333334,76561198079601835,True,2.0
Indie,2013.0,251990.0,Long Live The Queen,3648.4333333333334,2d4nk4m3,True,2.0
Indie,2013.0,108600.0,Project Zomboid,29436.983333333334,NotJustAnyOrange,True,0.0
Action,2013.0,252770.0,Vox,135.4,JesseKayfabe,False,0.0
Action,2013.0,257750.0,Bloody Trapland,3365.983333333333,DieMadchenschanderin,True,1.0
Simulation,2013.0,260510.0,World Basketball Tycoon,188.13333333333333,76561198090315264,False,2.0
Action,2013.0,248630.0,Kingdoms Rise,908.1833333333334,76561198090724038,True,2.0
Action,2013.0,242050.0,Assassin’s Creed® IV Black Flag™,89679.88333333333,kaepora0gaebora,True,2.0
Action,2013.0,252070.0,Gimbal,196.03333333333333,micky_d,True,2.0
Action,2013.0,261700.0,Eryi's Action,363.48333333333335,76561198028987134,True,2.0
Adventure,2013.0,252370.0,The Shivah,215.18333333333334,76561197972261430,True,1.0
Simulation,2012.0,253770.0,Bus-Simulator 2012,330.46666666666664,ultrararepepes,False,0.0
Indie,2013.0,252250.0,Maia,140.26666666666668,temere,True,2.0
Action,2013.0,259530.0,Savant - Ascent,767.25,1234865654,True,1.0
Indie,2013.0,259060.0,Dominions 4: Thrones of Ascension,2056.9166666666665,76561198092564032,True,2.0
Action,2013.0,109600.0,Neverwinter,107791.8,76561198036171355,True,2.0
Animation &amp; Modeling,2013.0,248170.0,Clickteam Fusion 2.5,2334.333333333333,crispybaconzzz,True,2.0
Indie,2014.0,259470.0,Particulars,295.8666666666667,CanadianGooseLover,False,2.0
Adventure,2013.0,235400.0,King’s Bounty: Legions,481.4166666666667,Tinathin,True,0.0
Adventure,2012.0,259680.0,Tales of Maj'Eyal,5074.1,greenkoala,False,0.0
Simulation,2013.0,267600.0,Airport Simulator 2014,642.1833333333333,FakMuther1234,True,2.0
Simulation,2013.0,267610.0,Woodcutter Simulator 2013,100.68333333333334,nomorememesforsale,False,0.0
Action,2014.0,264240.0,CONSORTIUM,1244.4,crackerfacee,True,1.0
Action,2014.0,94400.0,Nidhogg,6413.383333333333,MezKip,True,2.0
Action,2014.0,260210.0,Assassin’s Creed® Liberation HD,1666.7,64574574574744,True,1.0
Action,2014.0,222880.0,Insurgency,188697.73333333334,whodafuqisthisguilao,True,1.0
Action,2014.0,269210.0,Hero Siege,18540.566666666666,76561198084123358,False,1.0
Action,2014.0,262790.0,Our Darker Purpose,1192.9,reddoesstuff,True,0.0
Indie,2014.0,249570.0,The Castle Doctrine,500.73333333333335,mradobe7,True,0.0
Indie,2014.0,263320.0,Saturday Morning RPG,483.1166666666667,MrSir01,True,2.0
Adventure,2014.0,272060.0,Serena,162.83333333333334,76561198046907159,True,2.0
Action,2014.0,224480.0,Octodad: Dadliest Catch,10376.283333333333,DjinnieContact,True,2.0
Adventure,2014.0,237890.0,Agarest: Generations of War,5153.483333333334,ninjamagics,True,2.0
Action,2014.0,263300.0,BlazBlue: Calamity Trigger,1651.85,123123718417671290,True,2.0
Adventure,2014.0,265690.0,NaissanceE,105.88333333333333,Cleze,True,2.0
Casual,2013.0,250600.0,The Plan,256.01666666666665,897w463824638109276,True,1.0
Action,2014.0,250180.0,METAL SLUG 3,3736.1833333333334,76561198079990063,True,1.0
Indie,2014.0,242920.0,Banished,66611.1,76561198056392326,True,2.0
Casual,2014.0,265890.0,Hexcells,844.75,76561198064135570,True,2.0
Casual,2014.0,271900.0,Hexcells Plus,1299.8833333333334,76561198085774896,True,2.0
Indie,2013.0,269030.0,The Yawhg,494.9166666666667,fuckoffandstopsharingmyprofile,True,1.0
Adventure,2014.0,265610.0,Epic Battle Fantasy 4,5531.766666666667,Mastic,True,0.0
Action,2014.0,277590.0,Assassin's Creed Freedom Cry,1327.0166666666667,JamesTB,False,1.0
Action,2014.0,239250.0,Castlevania: Lords of Shadow 2,1454.85,76561198059201575,True,0.0
Indie,2014.0,247000.0,Talisman: Digital Edition,7202.683333333333,pixelism,True,2.0
Action,2014.0,251470.0,TowerFall Ascension,2055.766666666667,76561198096143818,False,2.0
Casual,2014.0,266010.0,LYNE,3652.65,Fuffy,True,2.0
Adventure,2014.0,265870.0,Alpha Kimori™ 1,350.0,Dampflok,False,0.0
Action,2014.0,258180.0,Deus Ex: The Fall,1165.55,siddhugoge,False,0.0
Action,2014.0,233150.0,LUFTRAUSERS,4391.9,76561198090842891,True,0.0
Indie,2014.0,274980.0,Influent,323.56666666666666,76561198049916759,True,2.0
Adventure,2014.0,283880.0,Heroine's Quest: The Herald of Ragnarok,336.6,certifiedweabooz,True,2.0
Casual,2014.0,279420.0,Gardens Inc. – From Rakes to Riches,40.96666666666666,76561198045872243,True,2.0
Action,2014.0,218820.0,Mercenary Kings,3722.366666666667,76561198031212089,True,2.0
Strategy,2007.0,289340.0,Freight Tycoon Inc.,60.916666666666664,elite_m8,False,2.0
Action,2014.0,240970.0,Half Minute Hero: The Second Coming,845.35,76561198084616658,True,2.0
Action,2014.0,277430.0,Halo: Spartan Assault,2732.5666666666666,76561198075895633,True,2.0
Adventure,2014.0,286500.0,"House of 1,000 Doors: Family Secrets Collector's Edition",87.43333333333334,76561198077021283,True,2.0
Adventure,1992.0,283920.0,Putt-Putt® Joins the Parade,42.06666666666666,bruhbruhxd,True,2.0
Action,2014.0,271570.0,Space Farmers,724.3333333333334,76561198007217051,True,1.0
Casual,2014.0,284950.0,Pixel Puzzles: Japan,1421.3833333333334,funky4tacos,False,0.0
Adventure,2014.0,260130.0,Agarest: Generations of War Zero,1621.55,76561198062005261,True,2.0
Free to Play,2014.0,263540.0,Villagers and Heroes,4955.516666666666,thomas_v2000,True,2.0
Casual,2003.0,289460.0,RC Cars,6.233333333333333,XTitanxzX,True,2.0
Adventure,2014.0,286340.0,FarSky,1604.9166666666667,76561198066722009,True,0.0
Action,2014.0,283660.0,Rabbit Hole 3D: Steam Edition,254.58333333333334,76561198070590567,False,0.0
Action,1996.0,292390.0,Realms of the Haunting,48.61666666666667,76561198093560216,True,2.0
Action,2014.0,295770.0,Rogue Shooter: The FPS Roguelike,198.63333333333333,76561198045080203,True,2.0
Action,2014.0,250640.0,Croixleur Sigma,123.2,SeahDefault,True,2.0
Action,2014.0,227780.0,Serious Sam Classics: Revolution,743.4833333333333,lomocampero,True,1.0
Action,2014.0,295730.0,Sweezy Gunner,167.66666666666666,76561198040258534,True,2.0
Action,2012.0,286100.0,You Have to Win the Game,1935.0833333333333,dannysfatass,True,2.0
Action,2014.0,225600.0,Blade Symphony,9299.666666666666,RedOctopusTent,True,2.0
Action,2014.0,265630.0,Fistful of Frags,44361.76666666667,76561198083029873,True,1.0
Adventure,2014.0,266490.0,Lili: Child of Geos - Complete Edition,264.3833333333333,blackyyangzz,True,2.0
Adventure,2014.0,293320.0,Coma: Mortuary,255.95,xoffy,True,1.0
Action,2014.0,260160.0,The Last Tinker™: City of Colors,317.1,jewhue,True,2.0
Action,2014.0,238460.0,BattleBlock Theater®,64030.53333333333,76561198060447950,True,2.0
Action,2014.0,244450.0,Men of War: Assault Squad 2,38841.683333333334,SpecGames,True,0.0
Adventure,1998.0,294540.0,Freddi Fish 3: The Case of the Stolen Conch Shell,30.0,76561198045570132,True,0.0
Action,2014.0,301190.0,Frederic: Resurrection of Music,505.43333333333334,76561197967849744,False,1.0
Action,2006.0,248570.0,Toribash,43260.566666666666,76561198065656175,True,1.0
Action,2014.0,261110.0,Killer is Dead - Nightmare Edition,1720.1166666666666,analfelatiothecircumsoldier,True,2.0
RPG,2014.0,245620.0,Tropico 5,21746.433333333334,benjamin27,True,2.0
Action,2014.0,301200.0,Frederic: Evil Strikes Back,346.18333333333334,76561198024300582,True,2.0
Casual,2013.0,285050.0,Showtime!,234.1,76561198036511313,True,2.0
Casual,2011.0,293920.0,Spirited Heart Deluxe,140.53333333333333,ownageog,True,2.0
Action,2014.0,242760.0,The Forest,98528.53333333334,Bennysaputra,True,2.0
Action,2014.0,290770.0,The Fall,852.0833333333334,76561198078833521,True,2.0
Action,2014.0,270510.0,EPOCH,25.983333333333334,76561198063092622,True,0.0
Adventure,2013.0,284770.0,Enigmatis 2: The Mists of Ravenwood,356.1333333333333,cretanarcher,False,0.0
Adventure,2014.0,279260.0,Richard &amp; Alice,183.21666666666667,76561198043626578,True,0.0
Action,2014.0,247730.0,Nether: Resurrected,25861.5,brettebear,False,0.0
Action,2014.0,261530.0,Lifeless Planet Premier Edition,530.2166666666667,76561198051065449,True,2.0
Action,2014.0,301460.0,Electronic Super Joy: Groove City,221.81666666666666,mutiez,True,2.0
Action,2014.0,268750.0,Magicite,21060.75,76561198062288797,True,2.0
Adventure,2012.0,270570.0,Reversion - The Escape (1st Chapter),403.76666666666665,76561198094065803,True,2.0
Action,2014.0,256190.0,Enemy Front,608.1666666666666,76561198049028241,False,2.0
Casual,2013.0,262900.0,Smooth Operators,360.81666666666666,Milkshakes-,True,0.0
Action,2014.0,280040.0,A Wizard's Lizard,608.65,striker8967,True,2.0
Indie,2014.0,223830.0,Xenonauts,5936.933333333333,AwesomenessD,True,2.0
Adventure,2014.0,230230.0,Divinity: Original Sin (Classic),32625.333333333332,modsmaps,True,2.0
Adventure,2014.0,283230.0,Spoiler Alert,302.8,lodesofemone,False,0.0
Action,2014.0,291480.0,Warface,51226.86666666667,76561198068363182,False,2.0
Adventure,2014.0,297590.0,Monsters Ate My Birthday Cake,52.46666666666667,76561198046075289,True,1.0
Casual,2014.0,304500.0,Rooms: The Main Building,181.45,ubertheshadow,False,0.0
Simulation,2014.0,292180.0,X-Plane 10 Global - 64 Bit,1745.4,c1u,True,2.0
Action,2014.0,293900.0,Pivvot,120.75,76561198030388123,True,2.0
Indie,2014.0,310070.0,The Nightmare Cooperative,242.76666666666665,totueros,True,1.0
Strategy,2014.0,255420.0,Magic 2015 - Duels of the Planeswalkers,9933.35,Dm_Dude,True,0.0
Action,2016.0,302590.0,Of Guards And Thieves,807.7833333333333,91221301,True,2.0
Casual,2013.0,307990.0,Wildlife Park 2 - Fantasy,17.066666666666666,XIRUS_PWNS,True,2.0
Indie,2014.0,291370.0,Undead Overlord,16.066666666666666,ImSleepy_,True,2.0
Action,2014.0,248310.0,Freedom Planet,1777.1333333333332,r3koil,True,2.0
Action,2014.0,302270.0,Dungeon Defenders Eternity,8433.666666666666,76561198097949523,True,2.0
Adventure,2014.0,307290.0,Velvet Sundown,1139.8166666666666,76561198074860147,True,1.0
Adventure,2014.0,288160.0,The Room,712.7666666666667,ShotgunTheUnicorn,True,1.0
RPG,2014.0,251150.0,The Legend of Heroes: Trails in the Sky,3485.5,lookhereifyoureastalker,True,2.0
Action,2014.0,312990.0,The Expendabros,11481.916666666666,LittleNik,True,1.0
Action,2014.0,247950.0,Sacred 3,480.6166666666667,bosstrann,True,2.0
Action,2014.0,298520.0,Orbital Gear,1200.8166666666666,76561198044688378,True,2.0
Action,2014.0,263960.0,Wyv and Keep: The Temple of the Lost Idol,133.88333333333333,JDubb153,True,2.0
Adventure,2014.0,314020.0,Morphopolis,987.5666666666667,error404olofmeister,False,2.0
Action,2014.0,305980.0,Heavy Fire: Afghanistan,219.81666666666666,NakeeySon,False,2.0
Action,2014.0,300040.0,Divine Souls F2P MMO,502.25,killthewildlife,True,2.0
Action,2004.0,307340.0,Platypus,177.45,76561198066855591,True,2.0
Action,2014.0,275390.0,Guacamelee! Super Turbo Championship Edition,1149.6666666666667,RAYNNNISREADY,True,0.0
Casual,2014.0,257710.0,Max Gentlemen,310.28333333333336,76561198059829512,True,2.0
Action,2014.0,265770.0,Cannons Lasers Rockets,85.65,Wazzaa_man,False,0.0
Action,2014.0,286690.0,Metro 2033 Redux,14029.9,secretcodrin,True,2.0
Action,2014.0,287390.0,Metro: Last Light Redux,14652.233333333334,76561198069544176,True,2.0
Action,2014.0,261760.0,Lichdom: Battlemage,2547.2833333333333,zenncs,True,2.0
Action,2011.0,312010.0,Bird Assassin,66.36666666666667,Nuewman,True,2.0
Action,2013.0,250400.0,How to Survive,15718.75,MrPickle255,True,2.0
Action,2014.0,214190.0,Minimum,4462.933333333333,syates,False,0.0
Indie,2014.0,321030.0,One Day For Ched,1.5333333333333332,Tcing,True,0.0
RPG,2014.0,288470.0,Fable Anniversary,8328.65,mastergamerinfinity,True,1.0
Casual,2004.0,316720.0,planetarian ~the reverie of a little planet~,217.73333333333332,SuperSalter3000,True,2.0
Casual,2014.0,319550.0,The Collider,195.18333333333334,76561198009649906,True,1.0
Indie,2014.0,319560.0,Reprisal Universe,144.1,76561198049813970,True,1.0
Action,2014.0,272510.0,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,9390.166666666666,76561198123617303,True,1.0
Casual,2014.0,290730.0,My Lands: Black Gem Hunting,2387.5666666666666,Tismatty,True,1.0
RPG,2014.0,289130.0,Endless Legend™,31699.783333333333,vitoprofile,True,2.0
Adventure,2014.0,215080.0,WAKFU,26704.933333333334,76561197977543317,True,2.0
Action,2014.0,297120.0,Heavy Bullets,1027.0166666666667,theghostofbowie,True,2.0
Adventure,2014.0,240760.0,Wasteland 2: Director's Cut,15326.483333333334,getyourmarsbar,True,2.0
Simulation,2014.0,232890.0,Stronghold Crusader 2,2562.15,76561198028299001,False,0.0
Indie,2014.0,221540.0,DG2: Defense Grid 2,2383.4,ERROR_LT,True,2.0
Adventure,2014.0,241260.0,Sherlock Holmes: Crimes and Punishments,1013.9666666666667,76561198078210923,True,2.0
Action,2014.0,241930.0,Middle-earth™: Shadow of Mordor™,104901.76666666666,CrimsonStormFTW,True,1.0
Action,2014.0,253610.0,Wrack,185.4,76561198044382516,True,0.0
Action,2014.0,310700.0,Super Win the Game,219.75,76561198019568583,True,2.0
Adventure,2011.0,319400.0,Disney Winnie the Pooh,6.133333333333334,231091,True,2.0
Action,2014.0,242640.0,Styx: Master of Shadows,3775.9166666666665,76561198008101478,True,2.0
Action,2014.0,273110.0,Counter-Strike Nexon: Zombies,25147.733333333334,lagschwein,False,2.0
Action,2014.0,268050.0,The Evil Within,5141.416666666667,76561198057967308,True,0.0
Adventure,2014.0,325090.0,Deep Dungeons of Doom,275.85,76561198091832841,False,0.0
Indie,2014.0,306660.0,Ultimate General: Gettysburg,1451.0333333333333,Zelousssyy,True,2.0
Racing,2014.0,226580.0,F1 2014,3022.9166666666665,76561198075407624,True,2.0
Action,2014.0,301970.0,Screencheat,2152.383333333333,mostmlgpro420blazeitsteamprofile,True,1.0
Action,2014.0,318220.0,Enforcer: Police Crime Action,1268.0833333333333,76561198061741370,False,0.0
Indie,2014.0,246090.0,Spacebase DF-9,2782.45,76561198107609787,False,0.0
Adventure,2014.0,329830.0,The Moon Sliver,150.8,76561198091081910,False,0.0
Simulation,2014.0,313160.0,Farming Simulator 15,25106.483333333334,MoistToaster,True,2.0
Action,2014.0,299740.0,Miscreated,5600.216666666666,-GM-Dragon,False,0.0
Casual,2014.0,297110.0,Cosmic DJ,108.45,76561198078313841,True,2.0
Action,2014.0,250900.0,The Binding of Isaac: Rebirth,430006.9,aweoplopo,True,2.0
Action,1998.0,329650.0,NAM,4.233333333333333,companothemuslim,True,1.0
Adventure,2014.0,327410.0,A Bird Story,526.5166666666667,G3T_0N_M4H_L3V3L_5KRU3,True,2.0
Action,2014.0,298110.0,Far Cry® 4,54740.53333333333,IKillNoobsFirst,True,1.0
Action,2014.0,295790.0,Never Alone (Kisima Ingitchuna),908.2166666666667,76561198099099178,False,0.0
Adventure,2014.0,226560.0,Escape Dead Island,347.0333333333333,Sucodebanana,True,2.0
Action,2014.0,331120.0,Passing Pineview Forest,96.88333333333333,Jmanza420,True,0.0
Adventure,2014.0,332570.0,Amazing Frog?,833.0833333333334,guysthethermaldrillgetit,True,2.0
Action,2014.0,227160.0,Kinetic Void,1371.0,76561198052040052,False,1.0
Indie,2014.0,248390.0,Craft The World,11077.483333333334,mikeyg74,True,0.0
Adventure,2013.0,326480.0,If My Heart Had Wings,3805.5333333333333,Rwby_Rose,True,1.0
Massively Multiplayer,2014.0,326160.0,Shroud of the Avatar: Forsaken Virtues,6294.416666666666,Wolkren,False,0.0
Adventure,2014.0,303800.0,The Witcher Adventure Game,377.93333333333334,Gotemlostinme,True,2.0
Action,2014.0,318530.0,Wings of Vi,824.9666666666667,76561198020054096,True,1.0
Free to Play,2014.0,294160.0,Galcon 2: Galactic Conquest,704.4333333333334,76561198049652401,True,1.0
Free to Play,2014.0,270370.0,Lambda Wars Beta,4349.5,dahaydos,True,0.0
RPG,2014.0,292140.0,FINAL FANTASY® XIII-2,4375.75,76561198025503374,False,0.0
Action,2014.0,331440.0,bit Dungeon II,744.5833333333334,Sorryforbeingbad,False,0.0
Adventure,2014.0,335670.0,LISA,2201.9166666666665,probotsteve,True,0.0
Indie,2014.0,334230.0,Town of Salem,43399.23333333333,beefiest,True,0.0
Action,2014.0,339120.0,Fork Parker's Holiday Profit Hike,331.6166666666667,76561198060423795,True,2.0
Action,2014.0,311340.0,METAL GEAR SOLID V: GROUND ZEROES,8104.1,76561198031693155,True,2.0
Action,2016.0,207140.0,SpeedRunners,54593.75,76561198018552349,True,2.0
Adventure,2014.0,324120.0,Verde Station,10.200000000000001,76561198066084176,True,2.0
Action,2014.0,302830.0,BLOCKADE 3D,18688.433333333334,76561198096750939,False,0.0
Indie,2014.0,339350.0,Choice of Robots,649.4166666666666,mcdicky,True,2.0
Action,2014.0,322170.0,Geometry Dash,33682.0,750805,True,2.0
Adventure,2014.0,336380.0,Catmouth Island,126.68333333333334,76561198083941171,False,0.0
Utilities,2015.0,337070.0,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",65.11666666666667,mac085,True,2.0
Action,2015.0,339290.0,Castle,289.06666666666666,76561198063128416,False,2.0
Adventure,2015.0,340300.0,Teddy Floppy Ear - Mountain Adventure,331.03333333333336,Superside,False,2.0
Adventure,2015.0,337850.0,Avernum 2: Crystal Souls,322.65,OuktoberFrist,True,2.0
Indie,2015.0,339800.0,HuniePop,17415.033333333333,76561198064584898,True,1.0
Casual,2015.0,343780.0,Cat Goes Fishing,482.8666666666667,76561198102826090,True,2.0
Action,2015.0,304240.0,Resident Evil / biohazard HD REMASTER,2082.6833333333334,76561198076437311,True,1.0
Casual,2015.0,341720.0,Among Ripples,164.23333333333332,76561198093152725,True,0.0
Adventure,2015.0,313120.0,Stranded Deep,17026.45,76561198060901683,True,2.0
Strategy,2015.0,290790.0,Grey Goo,4467.333333333333,stilli1988,True,2.0
Free to Play,2015.0,345650.0,Without Within,79.9,CapCheeze,False,2.0
Indie,2015.0,343750.0,Firefly Online Cortex,367.95,76561198018578582,False,2.0
Action,2015.0,208750.0,Apotheon,1362.5,best_luck_ever,True,2.0
Action,2015.0,342980.0,Destination Sol,678.7166666666667,BigBadWolfie,False,2.0
Action,2015.0,347940.0,Forsaken Isle,100.51666666666667,stupidbitchcunt,True,0.0
Adventure,2015.0,304650.0,SUNLESS SEA,8159.15,frikcha,True,2.0
Adventure,2015.0,344860.0,Crystal Story II,604.25,joeljoeljoeljoel,True,2.0
Action,2015.0,345580.0,Universal Combat CE,50.233333333333334,Noodles4Dayz,False,0.0
Action,2015.0,266510.0,Hand of Fate,4438.55,ravenmusicaus,True,2.0
Action,2014.0,346120.0,Boring Man - Online Tactical Stickman Combat,4754.983333333334,76561198045848404,True,2.0
Adventure,2015.0,346560.0,Hero of the Kingdom II,345.9166666666667,76561198202329564,True,2.0
Action,2015.0,315840.0,Catacomb Kids,491.95,MrSlothe,True,0.0
Adventure,2015.0,348960.0,Odysseus: Long Way Home,131.05,Killerkalf,True,2.0
Action,2015.0,287290.0,Resident Evil Revelations 2 / Biohazard Revelations 2,4518.283333333333,76561198011139135,True,1.0
Action,2015.0,342560.0,Airships: Conquer the Skies,425.78333333333336,76561198056645429,True,2.0
Action,2015.0,314660.0,Oddworld: New 'n' Tasty,1785.05,76561198091770962,True,2.0
Simulation,2015.0,244160.0,Homeworld Remastered Collection,10623.783333333333,76561198024450886,True,2.0
Action,2015.0,323470.0,DRAGON BALL XENOVERSE,41686.75,horizon95,True,1.0
Action,2015.0,322520.0,DYNASTY WARRIORS® 8 Empires,1820.8500000000001,76561198061119963,True,2.0
Action,2015.0,342570.0,HIS (Heroes In the Sky),309.18333333333334,gigi_buffon,False,0.0
RPG,2004.0,279720.0,The I of the Dragon,163.91666666666666,aushtin,True,2.0
Adventure,2015.0,275100.0,Shelter 2,487.43333333333334,GabrielTeo,True,2.0
Simulation,2015.0,293760.0,Automation - The Car Company Tycoon Game,3732.766666666667,76561198065795972,True,2.0
Strategy,2015.0,352190.0,Spirit of War,137.05,JyizerHD,True,2.0
Action,2008.0,349480.0,Modular Combat,1872.5833333333333,76561198091467967,True,0.0
Casual,2015.0,342580.0,12 Labours of Hercules,1100.6,76561198033950167,True,0.0
Simulation,2014.0,348290.0,Hospital Manager,3.0,76561197979731785,False,0.0
Strategy,2015.0,245370.0,Etherium,306.98333333333335,76561198084586080,True,2.0
Free to Play,2015.0,304030.0,ArcheAge,55449.85,76561198077793852,True,2.0
Action,2015.0,350810.0,Pixel Puzzles 2: Anime,404.2833333333333,shadowteddy101,True,0.0
Action,2007.0,253530.0,Fortress Forever,532.2833333333333,76561198038401167,False,0.0
Action,2015.0,290930.0,Half-Life 2: Update,4170.416666666667,76561197997238293,True,2.0
Adventure,2015.0,344630.0,Princess Evangile All Ages Version,118.98333333333333,76561198061230159,True,2.0
Action,2015.0,311730.0,DEAD OR ALIVE 5 Last Round: Core Fighters,2639.133333333333,76561197982587661,True,1.0
Casual,2015.0,346900.0,AdVenture Capitalist,267416.5833333333,regentorange,True,0.0
Adventure,2015.0,357900.0,Make it indie!,415.8,robotb9,False,0.0
Adventure,2015.0,331200.0,Grass Simulator,185.65,muagsri,True,1.0
Action,2015.0,339610.0,Freestyle 2: Street Basketball,25053.033333333333,hawaiianisswag,False,0.0
Action,2015.0,335300.0,DARK SOULS™ II: Scholar of the First Sin,85651.56666666667,stevenlikesdicks,True,0.0
Indie,2015.0,230190.0,War for the Overworld,3383.2833333333333,DrMolo,True,0.0
Action,2015.0,355840.0,Survarium,5747.3,76561198083008209,False,1.0
Free to Play,2014.0,359800.0,Copa Petrobras de Marcas,332.53333333333336,azives,True,1.0
Free to Play,2016.0,300080.0,Total War Battles: KINGDOM,2915.2666666666664,76561197971336570,False,2.0
Casual,2014.0,340340.0,Domestic Dog,192.43333333333334,thisidisused,True,1.0
Action,2014.0,324570.0,Halo: Spartan Strike,299.3666666666667,76561198090341048,False,0.0
Action,2015.0,275200.0,Westerado: Double Barreled,614.4,Lookatthisdude,True,0.0
Action,2015.0,340810.0,Deepworld,631.7166666666667,blTaaaa,True,2.0
Action,2015.0,247080.0,Crypt of the NecroDancer,13122.533333333333,magikarpox,True,1.0
Animation &amp; Modeling,2015.0,365670.0,Blender,19242.6,Lord_Casso,True,1.0
Casual,2015.0,360870.0,Ultimate Tic-Tac-Toe,379.75,Bonesdontrattlethem,True,0.0
Action,2015.0,323370.0,TERA,163560.35,Berserklejerker,True,2.0
Adventure,2015.0,359040.0,The Music Machine,123.48333333333333,76561198024357966,True,2.0
Indie,2014.0,272890.0,Vertiginous Golf,435.55,thedevilinsidebr,False,0.0
Action,2015.0,326410.0,Windward,4040.7166666666667,76561198058329541,False,2.0
Indie,2015.0,278910.0,Interplanetary,1051.6666666666667,76561198057953245,True,2.0
Adventure,2015.0,363970.0,Clicker Heroes,554388.0833333334,76561198120646995,True,2.0
Indie,2015.0,226860.0,Galactic Civilizations III,7216.35,76561197960425229,True,0.0
Simulation,2015.0,315660.0,Trainz: A New Era,54.916666666666664,76561198069160320,True,2.0
Action,2011.0,342370.0,Europe at War,2279.5,76561198040596416,True,1.0
Action,2015.0,310740.0,NEON STRUCT,92.83333333333333,archsniper9,True,2.0
Action,2015.0,263060.0,Blockstorm,4859.75,luzdamanha,True,2.0
Action,2015.0,339280.0,Strife®,7937.183333333333,76561198045754869,True,2.0
Adventure,2015.0,368360.0,60 Seconds!,1126.3166666666666,76561198044586193,True,0.0
Indie,2015.0,371420.0,Teddy Floppy Ear - The Race,493.68333333333334,CompoundGamingAlex,True,1.0
Indie,2015.0,370040.0,Lilly and Sasha: Nexus of Souls,95.0,jahosaOCE,True,0.0
Action,2015.0,333980.0,AKIBA'S TRIP: Undead ＆ Undressed,2093.3333333333335,Starnsworth,True,1.0
Action,2015.0,373180.0,Kung Fury: Street Rage,343.9,76561198081414494,True,2.0
Action,2015.0,371100.0,Waste Walkers,134.3,76561198069688312,True,2.0
Racing,2015.0,284160.0,BeamNG.drive,18377.516666666666,76561198060440669,True,1.0
Adventure,2015.0,352520.0,The Silent Age,169.70000000000002,76561198033457836,True,2.0
Action,2015.0,341940.0,Hatred,962.05,rtsth,True,1.0
Action,2015.0,368720.0,Sirius Online,235.73333333333332,duckonthetruck,True,2.0
Casual,2015.0,260430.0,The Four Kings Casino and Slots,1100.75,76561198104750935,True,0.0
